1,1.00,1000,50000,50000,1,100.00,16,16,1.00,4,4,4,1024,linear,1256,50000,51256,0.0064,9335,0,2386,65.66,0,0.00,176,2.53,82,73,9,40,10,6949,1091923.3187,51256,206894,539,282,282,456,104,112,104,32,248,112,136,
1000,1.00,1000,50000,50000,1,100.00,16,16,1.00,4,4,4,1024,linear,257000,50000,307000,1.9101,2023748,0,25110,98.74,0,0.00,60906,3.05,431,427,4,7908,1977,1998638,1046346.5212,307000,245195,200,62456,62456,456,104,112,104,32,248,112,136,
1000,1.00,1000,50000,50000,1,100.00,16,16,1.00,4,4,4,1024,linear,257000,50000,307000,1.8817,2023185,0,24547,98.77,0,0.00,60906,3.05,426,423,3,7904,1976,1998638,1062164.0610,307000,245195,200,62432,62432,456,104,112,104,32,248,112,136,
10000,1.00,1000,50000,50000,1,100.00,16,16,1.00,4,4,4,1024,linear,2561000,50000,2611000,31.1119,19849985,0,88504,99.55,0,0.00,602018,3.05,797,795,2,77544,19386,19761481,635174.6403,2611000,589593,708,607260,607260,456,104,112,104,32,248,112,136,
10000,1.00,1000,50000,50000,1,100.00,16,16,1.00,8,8,8,1024,linear,1281000,50000,1331000,23.0694,19955459,0,193978,99.02,0,0.00,1199985,6.07,2315,2291,24,77960,9745,19761481,856610.6552,1331000,399561,740,1223407,1223407,456,104,112,104,32,248,112,136,
10000,1.00,1000,50000,50000,1,100.00,16,16,1.00,6,6,6,1020,linear,1701000,50000,1751000,10000,1.00,1000,50000,50000,1,100.00,16,16,1.00,4,4,4,1024,linear,2561000,50000,2611000,32.1311,19849557,0,88076,99.55,0,0.00,602018,3.05,806,803,3,77540,19385,19761481,615027.2641,2611000,589593,708,607254,607254,456,104,112,104,32,248,112,136,
1,1.00,1000,50000,50000,1,100000.00,16,16,0.05,4,4,4,1024,linear,1256,50000,51256,3.3018,9221639,0,2223635,68.22,0,0.00,141867,2.03,76078,65486,10592,36028,9007,6998004,2119443.5056,51256,60418,165,232181,232181,440,104,104,32,104,240,104,128,
1,1.00,1000,50000,50000,1,100000.00,16,16,0.05,4,4,4,1024,linear,1256,50000,51256,3.4527,9331805,0,2333801,66.65,0,0.00,141867,2.03,77285,66099,11186,36460,9115,6998004,2026802.5514,51256,60418,165,236707,236707,440,104,104,32,104,240,104,128,
