241911	3565564	3	242411	3562310.8	4123.07	0	5.27	36994.89	0	133.08	210.01	8.74	57	51.34	5.42	33.24	172	0	0
241611	3565251	3	242111	3561999	4118.96	0	5.27	36994.74	0	133.07	210.01	8.74	57	51.34	5.42	33.24	190	0	0
242311	3564382	3	242811	3561127.1	4123.07	0	5.27	36994.11	0	133.09	210.01	8.73	57	51.35	5.42	33.23	194	0	0
242261	3564432	3	242761	3561177.3	4123.73	0	5.27	36994.14	0	133.08	210.01	8.73	57	51.35	5.42	33.23	196	0	0
242261	3564382	3	242761	3561127.3	4123.8	0	5.27	36994.11	0	133.08	210.01	8.73	57	51.35	5.42	33.23	197	0	0
242261	3564332	3	242761	3561077.3	4123.88	0	5.27	36994.08	0	133.08	210.01	8.73	57	51.35	5.42	33.23	198	0	0
242111	3564432	3	242611	3561177.9	4124.93	0	5.27	36994.17	0	133.08	210.01	8.74	57	51.35	5.42	33.23	209	0	0
242082	3561100	3	242582	3557845.7	4129.33	0	5.28	36992.15	0	133.09	210.01	8.73	57	51.38	5.42	33.2	212	0	0
242132	3561644	3	242632	3558389.6	4133.51	0	5.28	36992.47	0	133.09	210.01	8.73	57	51.38	5.42	33.2	216	0	0
242032	3562032	3	242532	3558778	4129.55	0	5.27	36992.73	0	133.09	210.01	8.74	57	51.37	5.42	33.21	220	0	0
241982	3561100	3	242482	3557846.1	4128.8	0	5.27	36992.17	0	133.09	210.01	8.74	57	51.38	5.42	33.2	224	0	0
241982	3561050	3	242482	3557796.1	4128.6	0	5.27	36992.14	0	133.09	210.01	8.74	57	51.38	5.42	33.2	225	0	0
242182	3559850	3	242682	3556595.2	4130.57	0	5.28	36991.38	0	133.09	210.01	8.73	57	51.4	5.42	33.19	231	0	0
242400	3559400	3	242900	3556144.3	4133.45	0	5.28	36991.07	0	133.1	210.01	8.73	57	51.4	5.42	33.18	235	0	0
241982	3562032	3	242482	3558778.2	4127.32	0	5.27	36992.73	0	133.09	210.01	8.74	57	51.37	5.42	33.21	239	0	0
242132	3559850	3	242632	3556595.4	4130.3	0	5.28	36991.39	0	133.09	210.01	8.73	57	51.4	5.42	33.19	243	0	0
242132	3559800	3	242632	3556545.4	4130.38	0	5.28	36991.36	0	133.09	210.01	8.73	57	51.4	5.42	33.19	244	0	0
242082	3561444	3	242582	3558189.7	4133.14	0	5.28	36992.36	0	133.09	210.01	8.73	57	51.38	5.42	33.2	254	0	0
242032	3561444	3	242532	3558189.9	4132.34	0	5.27	36992.37	0	133.09	210.01	8.74	57	51.38	5.42	33.2	261	0	0
242032	3560900	3	242532	3557645.9	4128.82	0	5.28	36992.04	0	133.09	210.01	8.74	57	51.39	5.42	33.2	268	0	0
242300	3559200	3	242800	3555944.6	4131.23	0	5.28	36990.97	0	133.1	210.01	8.73	57	51.4	5.41	33.18	282	0	0
242400	3559200	3	242900	3555944.2	4132.77	0	5.28	36990.95	0	133.1	210.01	8.73	57	51.4	5.41	33.18	289	0	0
242232	3559650	3	242732	3556395	4130.95	0	5.28	36991.25	0	133.09	210.01	8.73	57	51.4	5.42	33.19	296	0	0
242250	3559400	3	242750	3556144.9	4130.65	0	5.28	36991.1	0	133.1	210.01	8.73	57	51.4	5.42	33.18	299	0	0
242250	3559350	3	242750	3556094.9	4130.73	0	5.28	36991.07	0	133.1	210.01	8.73	57	51.4	5.42	33.18	300	0	0
242132	3561000	3	242632	3557745.5	4129.48	0	5.28	36992.08	0	133.09	210.01	8.73	57	51.39	5.42	33.2	308	0	0
242132	3561982	3	242632	3558727.6	4131.85	0	5.27	36992.68	0	133.09	210.01	8.73	57	51.38	5.42	33.21	311	0	0
241932	3562032	3	242432	3558778.4	4126.77	0	5.27	36992.74	0	133.09	210.01	8.74	57	51.37	5.42	33.21	324	0	0
241932	3561982	3	242432	3558728.4	4127.09	0	5.27	36992.71	0	133.09	210.01	8.74	57	51.37	5.42	33.21	325	0	0
241882	3560750	3	242382	3557496.5	4127.26	0	5.27	36991.97	0	133.09	210.01	8.74	57	51.39	5.42	33.2	343	0	0
242132	3560050	3	242632	3556795.4	4130.17	0	5.28	36991.51	0	133.09	210.01	8.73	57	51.39	5.42	33.19	347	0	0
242082	3560100	3	242582	3556845.6	4129.64	0	5.28	36991.55	0	133.09	210.01	8.73	57	51.39	5.42	33.19	349	0	0
242082	3560050	3	242582	3556795.6	4129.77	0	5.28	36991.52	0	133.09	210.01	8.73	57	51.39	5.42	33.19	350	0	0
242082	3560000	3	242582	3556745.6	4130.08	0	5.28	36991.49	0	133.09	210.01	8.73	57	51.39	5.42	33.19	351	0	0
241932	3560100	3	242432	3556846.2	4128.84	0	5.28	36991.57	0	133.09	210.01	8.74	57	51.39	5.42	33.19	363	0	0
242630	3565082	3	243130	3561825.9	4123.67	0	5.27	36994.48	0	133.09	210.01	8.73	57	51.35	5.42	33.23	366	0	0
242680	3565082	3	243180	3561825.7	4123.79	0	5.27	36994.47	0	133.09	210.01	8.73	57	51.35	5.42	33.23	370	0	0
242980	3565507	3	243480	3562249.5	4122.86	0	5.28	36994.68	0	133.09	210.01	8.73	57	51.34	5.42	33.24	374	0	0
242730	3565132	3	243230	3561875.5	4124.12	0	5.27	36994.49	0	133.09	210.01	8.73	57	51.35	5.42	33.23	378	0	0
242730	3565082	3	243230	3561825.5	4123.48	0	5.27	36994.46	0	133.09	210.01	8.73	57	51.35	5.42	33.23	379	0	0
243230	3565082	3	243730	3561823.5	4125.87	0	5.28	36994.39	0	133.09	210.01	8.72	57	51.35	5.42	33.23	385	0	0
243280	3565082	3	243780	3561823.3	4126.19	0	5.28	36994.38	0	133.09	210.01	8.72	57	51.35	5.42	33.23	389	0	0
243530	3565082	3	244030	3561822.3	4127.68	0	5.28	36994.34	0	133.1	210.01	8.72	57	51.35	5.42	33.23	393	0	0
243330	3565132	3	243830	3561873.1	4126.9	0	5.28	36994.4	0	133.09	210.01	8.72	57	51.35	5.42	33.23	397	0	0
243330	3565082	3	243830	3561823.1	4126.63	0	5.28	36994.37	0	133.09	210.01	8.72	57	51.35	5.42	33.23	398	0	0
242830	3565307	3	243330	3562050.1	4123.98	0	5.28	36994.59	0	133.09	210.01	8.73	57	51.34	5.42	33.23	408	0	0
242880	3565307	3	243380	3562049.9	4122.64	0	5.28	36994.58	0	133.09	210.01	8.73	57	51.34	5.42	33.23	415	0	0
242930	3565307	3	243430	3562049.7	4122.91	0	5.28	36994.57	0	133.09	210.01	8.73	57	51.34	5.42	33.23	422	0	0
